,Name,Total
14124,A. Paşcanu,187.0
14125,A. Al Harbi,180.0
14126,Kim Gyeong Min,156.0
14127,R. González,186.0
14128,Song Soo Yeong,192.0
14129,Y. Nakazawa,98.0
14130,A. Al Ammar,200.0
14131,J. Ibehre,168.0
14132,Jeong Dong Yun,192.0
14133,M. Harzan,208.0
14134,G. Hatano,95.0
14135,Li Yuanyi,198.0
14136,M. Dobre,212.0
14137,N. Fernández,188.0
14138,M. López,189.0
14139,C. Dilo,133.0
14140,J. Beste,192.0
14141,D. Thomas,205.0
14142,E. Edwards Jr.,126.0
14143,A. Al Jadani,152.0
14144,M. Engelhardt,135.0
14145,C. Yüksel,185.0
14146,T. Casali,117.0
14147,D. Jaiyesimi,209.0
14148,Y. Bisseck,163.0
14149,A. Sarr,205.0
14150,T. Svendsen,239.0
14151,J. Williams,209.0
14152,B. Risa,197.0
14153,D. Contreras,216.0
14154,B. Halliday,213.0
14155,L. Dietz,174.0
14156,N. Al Omran,202.0
14157,Parra,178.0
14158,R. Taylor,140.0
14159,C. Thomas,204.0
14160,O. Ómarsson,188.0
14161,S. Kopp,141.0
14162,Chen Binbin,210.0
14163,M. Toye,185.0
14164,Cordero,105.0
14165,N. Jackson,202.0
14166,B. Källman,203.0
14167,L. Cueto,233.0
14168,Guillamón,161.0
14169,P. Camara,138.0
14170,W. Cuesta,137.0
14171,Campos,132.0
14172,F. Plach,119.0
14173,H. Belal,156.0
14174,D. Foulon,189.0
14175,L. Fritzson,218.0
14176,P. Da Silva,207.0
14177,K. Skaanes,202.0
14178,I. Ugbo,201.0
14179,C. Operi,188.0
14180,C. Köppel,192.0
14181,C. Dickinson,149.0
14182,T. Robinet,204.0
14183,Yeremi Valerón,172.0
14184,S. Finley,195.0
14185,A. Bruhn,190.0
14186,M. Amundsen,200.0
14187,T. Vollnhofer,129.0
14188,N. Atangana,194.0
14189,D. Tchamba,172.0
14190,A. Kartalis,219.0
14191,J. Victoria,189.0
14192,E. Orona,182.0
14193,K. Yamaguchi,195.0
14194,Angel Sánchez,194.0
14195,B. Kindsvater,209.0
14196,N. Laursen,208.0
14197,L. Bolton,209.0
14198,R. Miller,209.0
14199,P. Kotal,204.0
14200,F. Saavedra,203.0
14201,J. Lorch,176.0
14202,M. Hosseini,154.0
14203,I. Aguilar,173.0
14204,Gorka Giralt,131.0
14205,T. Kainz,198.0
14206,D. Barnes,166.0
14207,T. Buitink,174.0
14208,H. Eisa,193.0
14209,D. Hyam,170.0
14210,T. Denton,213.0
14211,B. Ziegenbein,201.0
14212,Adrià Pedrosa,190.0
14213,A. Stadler,211.0
14214,Li Xiaoming,194.0
14215,R. Muhammed,224.0
14216,M. Al Mania,204.0
14217,A. López,189.0
14218,L. Ralte,209.0
14219,M. Payares,160.0
14220,F. Sucsuz,212.0
14221,C. Cásseres Jr,195.0
14222,K. Etuhu,149.0
14223,A. Al Saleh,139.0
14224,Zheng Dalun,208.0
14225,H. Charsley,176.0
14226,Giovanni,199.0
14227,M. Barnofsky,150.0
14228,H. Dunk,214.0
14229,T. Galdames,171.0
14230,S. Ando,175.0
14231,A. Dabasse,158.0
14232,S. Mladenovic,232.0
14233,J. Hessenthaler,207.0
14234,Fran Sánchez,185.0
14235,M. Funk,132.0
14236,S. Amuzie,185.0
14237,C. Villanueva,186.0
14238,Wang Fan,174.0
14239,A. Egholm,146.0
14240,B. Koglin,182.0
14241,D. Tuma,201.0
14242,J. Thorsen,182.0
14243,Álex Dos Santos,96.0
14244,M. Awoudja,171.0
14245,S. Brodersen,137.0
14246,Ryu Jae Moon,179.0
14247,L. Alzugaray,179.0
14248,I. Franjic,200.0
14249,M. Mara,212.0
14250,A. Brorsson,164.0
14251,O. Petrak,170.0
14252,Rafael Camacho,190.0
14253,P. Will,177.0
14254,A. Dønnum,195.0
14255,S. Tanser,204.0
14256,K. Danielak,193.0
14257,Y. Diouf,129.0
14258,Brian Torres,186.0
14259,L. Jackson,146.0
14260,Aitor Lorea,203.0
14261,A. Pinga,201.0
14262,N. Andereggen,200.0
14263,M. Ambrosiewicz,193.0
14264,M. Forss,172.0
14265,B. Álvarez,182.0
14266,P. Michael,175.0
14267,J. Wallace,171.0
14268,A. Helmersen,170.0
14269,A. Yildirim,192.0
14270,Ángel López,157.0
14271,D. Byrtek,173.0
14272,D. Telford,186.0
14273,S. Old,155.0
14274,H. Tifner,159.0
14275,Jiang Jiajun,188.0
14276,S. Erimuya,175.0
14277,F. Obilor,162.0
14278,K. Partida,207.0
14279,R. Laidlaw,105.0
14280,S. van Hooijdonk,196.0
14281,F. Mac Allister,187.0
14282,A. Fontana,183.0
14283,E. Ojeda,182.0
14284,Y. Mamilonne,170.0
14285,B. Gaye,93.0
14286,Iñaki Peña,135.0
14287,F. Dornebusch,121.0
14288,F. Arbeláez,192.0
14289,E. Gutiérrez,187.0
14290,J. Vásquez,170.0
14291,T. Björkström,185.0
14292,J. McCourt,181.0
14293,Álex Mozo,188.0
14294,J. Klinsmann,106.0
14295,Y. Fofana,192.0
14296,K. Koussou,233.0
14297,M. Ortega,135.0
14298,J. Mäder,207.0
14299,O. Leguizamón,188.0
14300,M. Pawelec,181.0
14301,T. Bonga,189.0
14302,Kiki,188.0
14303,M. Warcholak,184.0
14304,Romero,198.0
14305,S. Puri,205.0
14306,Kim Yong Jin,189.0
14307,S. Moussa,173.0
14308,Luis Díaz,168.0
14309,L. Ameka Autchanga,208.0
14310,J. Vega,183.0
14311,Y. Gutiérrez,141.0
14312,L. Daschner,201.0
14313,T. Goppel,200.0
14314,M. Rodas,218.0
14315,F. Quiroz,188.0
14316,R. Idda,155.0
14317,M. Petrasso,218.0
14318,J. Angulo,182.0
14319,M. Thalhammer,164.0
14320,J. Hildebrandt,193.0
14321,Robert,191.0
14322,M. O'Leary,114.0
14323,A. Ståhl,176.0
14324,R. Griffiths,179.0
14325,Iván,173.0
14326,G. Taft,170.0
14327,H. Johansen,183.0
14328,S. Facey,195.0
14329,V. Golemić,136.0
14330,F. Álvarez,160.0
14331,J. Asiri,183.0
14332,J. Melling,190.0
14333,G. Leigh,190.0
14334,Lee Jae Ik,153.0
14335,Tang Jiashu,175.0
14336,J. Keohane,201.0
14337,S. Boyd,126.0
14338,Darío Poveda,178.0
14339,A. Al Fiqi,196.0
14340,E. Fernández,146.0
14341,J. Bonham,121.0
14342,D. Haspolat,199.0
14343,R. Yamazaki,191.0
14344,M. Hazazi,218.0
14345,Y. Otayn,189.0
14346,G. Coke,200.0
14347,D. Lanius,166.0
14348,Ha Sung Min,220.0
14349,I. La Rocca,132.0
14350,A. Hazazi,184.0
14351,N. Tiknizyan,172.0
14352,B. Pindroch,112.0
14353,N. Heidemann,190.0
14354,S. Mbakata,186.0
14355,R. Harley,189.0
14356,P. Hercher,188.0
14357,L. Balerdi,150.0
14358,G. Guerrieri,137.0
14359,L. Kramer,162.0
14360,A. Tozzo,107.0
14361,A. Domínguez,181.0
14362,A. Melo,197.0
14363,S. Al Qeshtah,156.0
14364,J. Partington,168.0
14365,M. Gillespie,129.0
14366,D. Gyollai,133.0
14367,J. Cook,217.0
14368,T. Hudson-Wihongi,188.0
14369,J. Tuominen,189.0
14370,T. Smith,128.0
14371,Kim Young Sin,195.0
14372,Li Songyi,167.0
14373,R. Wulle,136.0
14374,A. Al Khulaif,217.0
14375,A. Fontana,195.0
14376,P. Prado,196.0
14377,M. Rocca,180.0
14378,J. Vogliotti,165.0
14379,K. Yoshino,151.0
14380,Liu Yang,172.0
14381,D. Moreno,236.0
14382,M. Comba,181.0
14383,L. Gambin,186.0
14384,E. Maanane,193.0
14385,M. Meneses,187.0
14386,T. Børkeeiet,185.0
14387,A. Bennett,102.0
14388,M. Martic,196.0
14389,Chico,181.0
14390,J. Lindsey,196.0
14391,D. Vlahovic,173.0
14392,Miquel Parera,133.0
14393,Diego Pampín,188.0
14394,J. Suárez,170.0
14395,M. Reule,130.0
14396,Bai Yuefeng,177.0
14397,V. Müller,207.0
14398,C. Ferreira,178.0
14399,J. Houghton,166.0
14400,N. Smith,159.0
14401,L. Carillo,175.0
14402,S. Ruiz,184.0
14403,L. Amarilla,171.0
14404,S. Ormeño,148.0
14405,P. Petrović,197.0
14406,R. Callachan,177.0
14407,Leandro,148.0
14408,Zhong JinBao,185.0
14409,Park Dae Han,146.0
14410,D. Burgzorg,205.0
14411,Marcus Vinícius,201.0
14412,V. Wernersson,177.0
14413,Roger Riera,146.0
14414,N. Blissett,197.0
14415,F. Sulmoni,146.0
14416,M. Harrer,207.0
14417,M. Havekotte,127.0
14418,S. Bastoni,188.0
14419,A. Rinomhota,201.0
14420,J. Caletti,214.0
14421,G. Ray,177.0
14422,Zhang Chenglin,194.0
14423,L. Mokhevishvili,167.0
14424,V. Myhra,132.0
14425,Chen Hao,175.0
14426,M. Ferreira,185.0
14427,M. Moënza,214.0
14428,A. Swolfs,137.0
14429,K. Machida,185.0
14430,A. Babacan,189.0
14431,K. Gutiérrez,201.0
14432,K. Appiah-Kubi,237.0
14433,P. Keegan,189.0
14434,K. Woolery,217.0
14435,J. Vagnoman,203.0
14436,A. Kostić,214.0
14437,B. Nugent,138.0
14438,S. Habergham,179.0
14439,H. Ayaroğlu,152.0
14440,J. Brandon,210.0
14441,E. Omondi,196.0
14442,R. Alvarez,188.0
14443,B. Purkiss,157.0
14444,T. Basila,173.0
14445,M. Rose,201.0
14446,Y. Schmid,164.0
14447,Christovao,193.0
14448,I. Magnusson,208.0
14449,M. Wintzheimer,186.0
14450,K. Anzai,186.0
14451,D. Mihajlovic,188.0
14452,D. Emmanouilidis,209.0
14453,P. Smyth,230.0
14454,K. Kristinsson,190.0
14455,D. Duhaney,196.0
14456,L. Østigård,189.0
14457,Lee Bum Soo,165.0
14458,Yi Fan,153.0
14459,Robert Sanchez,125.0
14460,S. Macías,200.0
14461,M. Egho,214.0
14462,P. Pfeiffer,150.0
14463,B. Anderson,195.0
14464,L. Grimshaw,188.0
14465,V. Vermeer,185.0
14466,M. Kaasa,213.0
14467,H. Al Shamrani,216.0
14468,C. Sierra,171.0
14469,E. Mensah,222.0
14470,S. Baradji,196.0
14471,M. Igonen,116.0
14472,S. Galloway,206.0
14473,D. Moreno,182.0
14474,Zhang Cheng,196.0
14475,Ma Xingyu,189.0
14476,T. Mokwa,185.0
14477,D. Lippert,197.0
14478,Y. Tatsuta,171.0
14479,M. Hjulmand,187.0
14480,Y. Shimaya,193.0
14481,J. Lotomba,209.0
14482,Hiago,182.0
14483,K. Scheidhauer,176.0
14484,An Jin Beom,191.0
14485,M. Kakuda,167.0
14486,Kang Ji Yong,176.0
14487,J. Gulley,206.0
14488,C. Owens,160.0
14489,N. Raskin,196.0
14490,J. Bocanegra,200.0
14491,Rubén Sánchez,175.0
14492,Lee Min Soo,164.0
14493,C. Castro,160.0
14494,S. Ohlsson,182.0
14495,F. Cambeses,136.0
14496,L. Compagnucci,195.0
14497,M. Cortesi,201.0
14498,M. Borquez,106.0
14499,M. Robinson,170.0
14500,Z. Randriambololona,213.0
14501,K. Finnbogason,163.0
14502,J. Storey,164.0
14503,G. Simeone,168.0
14504,J. Jesgarzewski,193.0
14505,T. Jacobsen,197.0
14506,J. Allen,202.0
14507,E. Bekiroglu,194.0
14508,J. Benteke,196.0
14509,J. Albert,155.0
14510,A. Morkaya,161.0
14511,A. Muric,133.0
14512,W. Atkinson,200.0
14513,L. Matarese,199.0
14514,M. Ellis,165.0
14515,S. Ayala,198.0
14516,Bae Sin Yeong,178.0
14517,E. Bytyqi,225.0
14518,M. Lercher,175.0
14519,J. Morias,193.0
14520,F. Lesniak,179.0
14521,A. Whiteman,109.0
14522,W. Aimson,166.0
14523,K. Al Barakah,187.0
14524,Diego Ferraresso,203.0
14525,T. Christensen,187.0
14526,R. Aït Nouri,192.0
14527,C. Robertson,121.0
14528,A. Revell,156.0
14529,R. Al Mousa,190.0
14530,J. Rønningen,190.0
14531,A. Bordin,178.0
14532,C. Klarer,149.0
14533,P. Stępiński,206.0
14534,W. McDonald,206.0
14535,M. Stamnestrø,185.0
14536,F. Al Johani,201.0
14537,S. Harrison,207.0
14538,P. Klimala,205.0
14539,K. Browne,130.0
14540,Y. Diarra,200.0
14541,A. Oxborough,140.0
14542,M. Qvist,146.0
14543,C. Good,162.0
14544,M. Saito,220.0
14545,K. Sterling,204.0
14546,S. Davies,105.0
14547,D. Imrie,224.0
14548,D. Orellana,182.0
14549,A. Borkovic,168.0
14550,G. Vicario,111.0
14551,A. Karadas,143.0
14552,A. Madrid,200.0
14553,M. Butcher,157.0
14554,N. Gómez,189.0
14555,G. Cardozo,162.0
14556,J. Clarke,211.0
14557,S. Benega,189.0
14558,F. Sittsam,176.0
14559,F. El Khoumisti,180.0
14560,D. Rosales,199.0
14561,T. Warschewski,191.0
14562,F. Sgarbi,164.0
14563,C. O'Grady,167.0
14564,G. Hiwat,201.0
14565,Jung Seon Ho,189.0
14566,I. Meslier,99.0
14567,J. Sánchez Purata,156.0
14568,H. Daza,198.0
14569,J. Mondragón,152.0
14570,T. Fukumitsu,184.0
14571,E. Cerna,191.0
14572,S. Tka,143.0
14573,A. Dales,191.0
14574,E. Wichne,207.0
14575,J. Simpson,146.0
14576,J. Bamert,167.0
14577,M. Kamekawa,207.0
14578,B. Córdoba,178.0
14579,M. Randall,192.0
14580,A. Eisa,222.0
14581,B. Dia,162.0
14582,M. Maidana,197.0
14583,F. Brown Forbes,189.0
14584,Jo Soo Chul,189.0
14585,S. Banza,186.0
14586,T. Onozawa,218.0
14587,J. Ndecky,210.0
14588,L. Tupta,190.0
14589,J. Pepper,191.0
14590,M. Majrashi,190.0
14591,D. Toköz,205.0
14592,Guo Hao,195.0
14593,K. Sekiguchi,206.0
14594,K. Jacobs,185.0
14595,M. Christensen,187.0
14596,Lee Jeong Bin,197.0
14597,R. Tulloch,180.0
14598,L. Agüero,184.0
14599,D. Meredith,192.0
14600,M. Romero,207.0
14601,J. Masson,157.0
14602,B. Burns,191.0
14603,B. Gilmour,192.0
14604,Cheng Yuan,212.0
14605,Kim Hyun Hun,195.0
14606,Genaro,190.0
14607,Y. Takahashi,155.0
14608,B. Wilson,194.0
14609,D. Heymans,182.0
14610,C. Randall,173.0
14611,C. Johnson,158.0
14612,R. Nicolaisen,163.0
14613,M. Nani,179.0
14614,S. Otayf,191.0
14615,H. Nakamura,196.0
14616,M. Kryeziu,165.0
14617,Park Hyeong Jin,212.0
14618,A. Gallo,207.0
14619,Baek Dong Gyu,140.0
14620,R. Watson,159.0
14621,A. Amadi-Holloway,187.0
14622,D. Olave,190.0
14623,R. Romero,199.0
14624,B. Janošević,95.0
14625,D. Sula,183.0
14626,B. Hanlan,203.0
14627,P. Wiesinger,170.0
14628,C. Martin,192.0
14629,Kuk Tae Jeong,204.0
14630,D. Oberhauser,151.0
14631,E. Kupen,217.0
14632,D. Jarl,135.0
14633,D. Carr,191.0
14634,M. Diallo,184.0
14635,L. Scherff,220.0
14636,C. Brandeborn,188.0
14637,M. Drennan,196.0
14638,I. Djuric,193.0
14639,M. Allende,169.0
14640,M. Knudsen,192.0
14641,T. Taiwo,200.0
14642,L. Pizarro,199.0
14643,M. Olsen Pettersen,104.0
14644,A. Berry,203.0
14645,H. Wingo,192.0
14646,M. Taylor-Crossdale,185.0
14647,C. Omeje,174.0
14648,C. Vidal,153.0
14649,F. Okenabirhie,206.0
14650,J. Aguilera,199.0
14651,S. Warmolts,170.0
14652,D. Mantilla,182.0
14653,P. Amond,181.0
14654,M. Pałaszewski,195.0
14655,M. Pavić,178.0
14656,K. Hachisuka,197.0
14657,B. Cooper,149.0
14658,G. Damen,182.0
14659,C. Rubio Sivodedov,190.0
14660,J. Smith,206.0
14661,M. Ndjoli,190.0
14662,Manu Navarro,172.0
14663,Javi Pérez,154.0
14664,J. Wallens,142.0
14665,A. Parisi,168.0
14666,L. Yamaguchi,103.0
14667,K. Tagawa,201.0
14668,J. Herrera,170.0
14669,P. Chato,195.0
14670,E. Majetschak,187.0
14671,H. Hope,185.0
14672,Seo Jae Min,203.0
14673,R. Durán,182.0
14674,B. Adekanye,193.0
14675,C. Baumgartner,172.0
14676,Salcedo,183.0
14677,L. Donnelly,170.0
14678,S. Lauper,196.0
14679,Anderson Emanuel,197.0
14680,A. Balanta,179.0
14681,C. Georges,200.0
14682,W. Hajda,194.0
14683,N. Petric,104.0
14684,D. Kerschbaumer,201.0
14685,R. Telfer,199.0
14686,Otaño,99.0
14687,D. Loader,204.0
14688,J. Montaño,206.0
14689,J. Marcinkowski,86.0
14690,G. Herrem,171.0
14691,I. Al Zubaidi,202.0
14692,J. Calero,172.0
14693,S. Perić,184.0
14694,S. Raheriharimanana,194.0
14695,R. Gül,209.0
14696,I. Wilson,187.0
14697,N. Al Dawsari,202.0
14698,H. Al Maqati,190.0
14699,K. Bigler,194.0
14700,P. Berg,197.0
14701,A. Zendejas,214.0
14702,A. Karnuçu,159.0
14703,D. Quaranta,165.0
14704,T. Velaphi,176.0
14705,N. Das,219.0
14706,J. Durán,150.0
14707,Rafael Zuchi,144.0
14708,M. Vargas,147.0
14709,O. Ural,204.0
14710,S. Mustafa,174.0
14711,M. Youssouf,209.0
14712,S. Hart,187.0
14713,M. Al Baqawi,181.0
14714,J. Díaz,202.0
14715,Liu Junshuai,162.0
14716,H. Hankić,122.0
14717,Jiang Zhe,155.0
14718,G. Edmundson,187.0
14719,M. Blauensteiner,177.0
14720,K. Rauhut,110.0
14721,A. Tripaldelli,180.0
14722,B. Wilson,129.0
14723,T. Kunimoto,205.0
14724,V. Xenopoulos,124.0
14725,B. Warland,157.0
14726,M. Paes,115.0
14727,R. Obermair,174.0
14728,C. Palacios,187.0
14729,L. O'Brien,148.0
14730,D. Ochieng,179.0
14731,W. Kurtovic,181.0
14732,Yoo Seung Min,208.0
14733,T. Freriks,174.0
14734,Manu Moya,159.0
14735,A. Södlund,184.0
14736,M. Kurogi,175.0
14737,K. Sessa,213.0
14738,Sergio Tienza,110.0
14739,K. Michalski,191.0
14740,Carlos Vicente,183.0
14741,B. Rowthorn,165.0
14742,T. Fleckstein,164.0
14743,D. Restrepo,204.0
14744,S. Omeonga,187.0
14745,D. N'Lundulu,193.0
14746,D. Wanner,179.0
14747,J. Zickert,201.0
14748,Y. Ota,164.0
14749,K. Velasco,201.0
14750,A. Al Ruhaili,133.0
14751,Lee Eun Beom,192.0
14752,B. Diakité,171.0
14753,C. Guy,200.0
14754,D. Cruz,201.0
14755,E. Erenler,162.0
14756,J. Velásquez,214.0
14757,K. Skoglund,187.0
14758,L. Gottwalt,154.0
14759,Yang Jun,126.0
14760,N. Knothe,161.0
14761,A. Buongiorno,156.0
14762,S. Walukiewicz,151.0
14763,Park Jeong Su,191.0
14764,C. Slattery,147.0
14765,G. Reilly,199.0
14766,D. Beyreuther,190.0
14767,P. Bastianello,112.0
14768,B. Osayi-Samuel,210.0
14769,D. O'Shaughnessy,143.0
14770,L. Selahi,185.0
14771,A. Makarov,179.0
14772,Bruno Jordão,182.0
14773,A. Al Hamdan,184.0
14774,D. Henriquez,180.0
14775,Kike PIna,181.0
14776,E. Ntim,187.0
14777,L. Charman,166.0
14778,L. O'Neil,191.0
14779,J. Issa,164.0
14780,I. Näsberg,174.0
14781,K. O'Connor,181.0
14782,A. Halme,143.0
14783,T. Watson,196.0
14784,M. Sifneos,153.0
14785,E. Al Joufi,163.0
14786,U. Singh,203.0
14787,A. Maldonado,146.0
14788,B. Álvarez,213.0
14789,Ximo Miralles,104.0
14790,I. Furu,159.0
14791,J. Fryer,138.0
14792,M. Godinho,197.0
14793,F. Hörberg,185.0
14794,A. Calver,160.0
14795,J. Tymon,186.0
14796,G. Corbo,152.0
14797,Lombo,106.0
14798,T. Elšnik,204.0
14799,D. Rasak,188.0
14800,A. Peláez,137.0
14801,E. Segberg,180.0
14802,R. Hironaga,104.0
14803,K. Böhnlein,185.0
14804,S. Atakayi,213.0
14805,A. Angulo,164.0
14806,A. Nguiamba,185.0
14807,A. Whitmore,149.0
14808,T. van de Berg,162.0
14809,M. Belkheir,193.0
14810,M. Okazaki,179.0
14811,A. Vogliacco,172.0
14812,Heo Jae Won,184.0
14813,Liao Bochao,180.0
14814,M. Rauschenberg,164.0
14815,S. Murillo,205.0
14816,F. Çakır,165.0
14817,P. Ruiz,206.0
14818,Guo Quanbo,154.0
14819,N. Ferguson,153.0
14820,Algobia,163.0
14821,A. Favaro,134.0
14822,T. Moniwa,124.0
14823,J. Gibbons,194.0
14824,R. Yamasaki,161.0
14825,G. Maris,189.0
14826,O. Okungbowa,195.0
14827,K. Krasniqi,193.0
14828,E. Weeger,204.0
14829,B. Mirelis,161.0
14830,N. Watanabe,210.0
14831,R. Ljubicic,183.0
14832,J. Forster,164.0
14833,A. Santos,219.0
14834,J. Molina,172.0
14835,Long Cheng,193.0
14836,O. Olomola,160.0
14837,K. Arthur,218.0
14838,A. Majrashi,216.0
14839,W. Parra,205.0
14840,O. Alseth,186.0
14841,J. Ortíz,168.0
14842,Matis Carvalho,124.0
14843,David Gil,128.0
14844,E. List,207.0
14845,J. Mukena,160.0
14846,P. Vincenti,181.0
14847,M. Salazar,188.0
14848,F. Rossi,125.0
14849,P. Kühn,120.0
14850,U. Saracco,138.0
14851,T. Königsmann,138.0
14852,J. Pearson,178.0
14853,K. Onose,200.0
14854,C. Zesiger,173.0
14855,G. Mainero,186.0
14856,Adrián,167.0
14857,S. Tanasijevic,151.0
14858,M. Tonge,163.0
14859,R. Garay,185.0
14860,V. van den Bogert,155.0
14861,A. De Francesco,182.0
14862,I. Camara,170.0
14863,A. Kay,136.0
14864,N. Cowburn,175.0
14865,M. Eberwein,171.0
14866,I. Aaneba,196.0
14867,C. Kountouriotis,179.0
14868,M. Janssen,155.0
14869,M. Kanabah,184.0
14870,J. Karlstrøm,108.0
14871,G. Byers,178.0
14872,Lin Liangming,198.0
14873,A. Putna,108.0
14874,Yang Qipeng,163.0
14875,Hu Ruibao,177.0
14876,Caio Marcelo,172.0
14877,J. Carroll,199.0
14878,S. Fraser,201.0
14879,P. Posipal,164.0
14880,R. Fulton,124.0
14881,M. Herrera,179.0
14882,A. Sicker,197.0
14883,V. Drkušić,165.0
14884,D. Chávez,163.0
14885,J. Maddox,189.0
14886,R. Strain,199.0
14887,R. Germain,172.0
14888,M. Komenda,203.0
14889,M. Seidel,126.0
14890,M. Kristensen,209.0
14891,R. Izumi,204.0
14892,J. Valencia,187.0
14893,Leja,116.0
14894,K. Athiu,185.0
14895,Y. Suzuki,185.0
14896,I. Baba,174.0
14897,J. Illanes,165.0
14898,M. Batmaz,191.0
14899,B. Al Baqi,148.0
14900,T. Hawkridge,187.0
14901,V. Demaku,176.0
14902,C. Sánchez,104.0
14903,N. Janvier,198.0
14904,C. Frommann,136.0
14905,F. Robert,204.0
14906,S. Al Dosari,207.0
14907,L. Polvani,126.0
14908,A. Krysiak,182.0
14909,B. Moore,156.0
14910,M. Peano,118.0
14911,N. Diallo,205.0
14912,A. Fejzullahu,183.0
14913,D. Johnson,192.0
14914,Jiang Ning,213.0
14915,H. Narzary,215.0
14916,S. Ntiya-Ntiya,189.0
14917,Zhang Mengqi,206.0
14918,L. Czyborra,191.0
14919,M. Gneba,215.0
14920,D. Bulman,143.0
14921,F. Brener,178.0
14922,M. Viviani,192.0
14923,W. Kuzain,188.0
14924,M. Erboğa,169.0
14925,G. Bizzotto,219.0
14926,M. Skenderović,192.0
14927,Sergio García,140.0
14928,J. Ngando,212.0
14929,J. Illum,194.0
14930,V. Cabezas,119.0
14931,R. Çağıran,152.0
14932,E. Katayama,182.0
14933,S. Arnold,124.0
14934,R. Ziegele,166.0
14935,E. Çelenk,163.0
14936,C. Cooke,182.0
14937,T. Johnson,188.0
14938,L. Palmiero,181.0
14939,F. Ugrinic,184.0
14940,M. Hausjell,203.0
14941,N. Plume,181.0
14942,H. Nakabayashi,83.0
14943,J. Wind,173.0
14944,I. Łasicki,164.0
14945,G. Guiffrey,178.0
14946,L. Woolfenden,169.0
14947,T. Buhagiar,232.0
14948,J. Hunt,183.0
14949,Wang Fei,207.0
14950,J. Cacciabue,176.0
14951,Z. Brault-Guillard,188.0
14952,J. Ebot-Etchi,203.0
14953,J. Kamata,178.0
14954,C. Ojeda,180.0
14955,H. Ide,179.0
14956,Kim Gyeong Min,213.0
14957,J. David,174.0
14958,T. Almada,192.0
14959,K. Riksvold,184.0
14960,M. Acikgöz,179.0
14961,A. Poggenborg,122.0
14962,A. Tutte,174.0
14963,F. Costa,130.0
14964,F. Buntić,98.0
14965,M. Ashimeru,200.0
14966,R. Lauwers,161.0
14967,Sebas Moyano,191.0
14968,M. Al Otaibi,197.0
14969,S. McLoughlin,169.0
14970,T. Matsuda,223.0
14971,D. Fitz,197.0
14972,A. Barry,162.0
14973,B. Nordström,190.0
14974,M. Sarkaria,191.0
14975,F. Pangop,213.0
14976,F. Sachpekidis,201.0
14977,M. Mølvadgaard,187.0
14978,M. Grødem,172.0
14979,M. Merghem,203.0
14980,B. Galván,211.0
14981,P. Perina,111.0
14982,C. Jacob,176.0
14983,J. Pereyra,189.0
14984,J. Hou Sæter,206.0
14985,S. Lebus,193.0
14986,M. Dimun,165.0
14987,D. Corcoran,169.0
14988,E. Cantú,195.0
14989,C. Beardsley,200.0
14990,S. Sinclair,184.0
14991,Y. Fekir,181.0
14992,S. Laiton,181.0
14993,C. Riascos,189.0
14994,D. Choinière,221.0
14995,R. Mysak,140.0
14996,M. Crowe,140.0
14997,D. Fernández,196.0
14998,G. Gori,162.0
14999,C. McCarthy,163.0
15000,Lee Tae Ho,155.0
15001,D. O'Shea,159.0
15002,Yeun Jong Gyu,207.0
15003,F. Piszczek,191.0
15004,M. Krauß,210.0
15005,K. Lowe,147.0
15006,S. Nigro,200.0
15007,S. Lavery,206.0
15008,K. Bennetts,191.0
15009,A. Greene,214.0
15010,M. Zeidan,196.0
15011,B. Bvuma,124.0
15012,T. Pukhov,171.0
15013,N. Fadiga,203.0
15014,E. Durrell,192.0
15015,H. Gueye,160.0
15016,M. Cerofolini,120.0
15017,D. Fitzpatrick,176.0
15018,V. Theocharis,173.0
15019,D. Evtimov,121.0
15020,K. Yamga,185.0
15021,Liu Huan,163.0
15022,P. McLain,124.0
15023,L. Bätge,117.0
15024,G. Taylor,206.0
15025,D. Pugh,164.0
15026,F. Rohner,215.0
